"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2024","1.60","1.60","1.75","1.60","2.31M","0.00%"
"02/22/2024","1.60","1.60","1.74","1.60","183.76K","0.00%"
"02/21/2024","1.60","1.70","1.70","1.60","1.18M","-5.88%"
"02/20/2024","1.70","1.75","1.75","1.70","4.25M","-2.86%"
"02/19/2024","1.75","1.83","1.75","1.75","1.79M","-4.37%"
"02/16/2024","1.83","1.89","1.89","1.80","1.31M","-3.17%"
"02/15/2024","1.89","1.89","1.89","1.89","1.51M","0.00%"
"02/14/2024","1.89","1.89","1.89","1.76","2.33M","0.00%"
"02/13/2024","1.89","1.79","1.94","1.80","1.97M","5.59%"
"02/12/2024","1.79","1.80","1.84","1.75","1.98M","-0.56%"
"02/09/2024","1.80","1.84","1.85","1.80","1.42M","-2.17%"
"02/08/2024","1.84","1.97","1.85","1.78","2.68M","-6.60%"
"02/07/2024","1.97","1.90","1.97","1.97","364.64K","3.68%"
"02/06/2024","1.90","1.90","2.04","1.90","4.45M","0.00%"
"02/05/2024","1.90","1.95","1.99","1.90","3.47M","-2.56%"
"02/02/2024","1.95","1.97","2.16","1.95","4.48M","-1.02%"
"02/01/2024","1.97","1.85","2.03","1.67","5.06M","6.49%"
"01/31/2024","1.85","2.02","2.02","1.83","5.36M","-8.42%"
"01/30/2024","2.02","2.05","2.18","2.02","1.63M","-1.46%"
"01/29/2024","2.05","2.20","2.20","2.05","3.10M","-6.82%"
"01/26/2024","2.20","2.14","2.20","2.01","3.21M","2.80%"
"01/25/2024","2.14","2.00","2.16","2.00","4.26M","7.00%"
"01/24/2024","2.00","1.99","2.00","2.00","3.01M","0.50%"
"01/23/2024","1.99","2.01","2.10","1.99","2.28M","-1.00%"
"01/22/2024","2.01","2.15","2.20","2.00","9.66M","-6.51%"
"01/19/2024","2.15","2.17","2.28","2.14","2.31M","-0.92%"
"01/18/2024","2.17","2.42","2.42","2.05","10.96M","-1.81%"
"01/17/2024","2.21","2.20","2.42","2.21","30.37M","0.45%"
"01/16/2024","2.20","2.00","2.20","2.05","9.69M","10.00%"
"01/15/2024","2.00","2.00","2.10","2.00","5.29M","0.00%"
"01/12/2024","2.00","2.10","2.15","2.00","4.34M","-4.76%"
"01/11/2024","2.10","1.98","2.17","1.98","5.31M","6.06%"
"01/10/2024","1.98","2.25","2.40","1.98","13.72M","-10.00%"
"01/09/2024","2.20","2.00","2.20","2.14","12.49M","10.00%"
"01/08/2024","2.00","2.07","2.07","1.95","18.97M","5.82%"
"01/05/2024","1.89","1.72","1.89","1.85","4.23M","9.88%"
"01/04/2024","1.72","1.57","1.72","1.57","3.75M","9.55%"
"01/03/2024","1.57","1.55","1.57","1.55","4.36M","1.29%"
"01/02/2024","1.55","1.48","1.55","1.48","3.65M","4.73%"
"12/29/2023","1.48","1.55","1.51","1.40","4.18M","-4.52%"
"12/28/2023","1.55","1.50","1.55","1.55","1.10M","3.33%"
"12/27/2023","1.50","1.55","1.55","1.50","2.86M","-3.23%"
"12/22/2023","1.55","1.56","1.55","1.55","1.34M","-0.64%"
"12/21/2023","1.56","1.52","1.56","1.52","1.38M","2.63%"
"12/20/2023","1.52","1.57","1.56","1.52","2.43M","-3.18%"
"12/19/2023","1.57","1.57","1.57","1.50","3.97M","0.00%"
"12/18/2023","1.57","1.46","1.57","1.50","2.21M","7.53%"
"12/15/2023","1.46","1.51","1.56","1.45","11.27M","-3.31%"
"12/14/2023","1.51","1.55","1.55","1.51","1.61M","-2.58%"
"12/13/2023","1.55","1.59","1.55","1.55","877.71K","-2.52%"
"12/12/2023","1.59","1.50","1.59","1.50","7.13M","6.00%"
"12/11/2023","1.50","1.57","1.59","1.50","2.97M","-4.46%"
"12/08/2023","1.57","1.55","1.57","1.57","804.46K","1.29%"
"12/07/2023","1.55","1.50","1.55","1.50","2.40M","3.33%"
"12/06/2023","1.50","1.50","1.59","1.50","2.49M","0.00%"
"12/05/2023","1.50","1.65","1.66","1.50","11.36M","-9.09%"
"12/04/2023","1.65","1.64","1.68","1.64","3.39M","0.61%"
"12/01/2023","1.64","1.72","1.70","1.55","9.47M","-4.65%"
"11/30/2023","1.72","1.82","1.80","1.72","911.60K","-5.49%"
"11/29/2023","1.82","1.86","1.86","1.82","848.86K","-2.15%"
"11/28/2023","1.86","1.86","1.86","1.86","437.62K","0.00%"
"11/27/2023","1.86","1.82","1.86","1.80","2.93M","2.20%"
"11/24/2023","1.82","1.83","1.82","1.82","798.89K","-0.55%"
"11/23/2023","1.83","1.72","1.83","1.72","860.56K","6.40%"
"11/22/2023","1.72","1.71","1.83","1.72","1.60M","0.58%"
"11/21/2023","1.71","1.71","1.84","1.71","500.98K","0.00%"
"11/20/2023","1.71","1.71","1.78","1.71","417.12K","0.00%"
"11/17/2023","1.71","1.71","1.71","1.71","3.44M","0.00%"
"11/16/2023","1.71","1.82","1.71","1.68","3.13M","-6.04%"
"11/15/2023","1.82","1.66","1.82","1.70","946.51K","9.64%"
"11/14/2023","1.66","1.83","1.66","1.66","517.84K","-9.29%"
"11/13/2023","1.83","1.83","1.83","1.68","305.98K","0.00%"
"11/10/2023","1.83","1.83","1.83","1.70","37.17K","0.00%"
"11/09/2023","1.83","1.83","1.82","1.70","24.48K","0.00%"
"11/08/2023","1.83","1.85","1.83","1.83","795.38K","-1.08%"
"11/07/2023","1.85","1.84","1.85","1.85","331.87K","0.54%"
"11/06/2023","1.84","1.84","1.84","1.78","782.71K","0.00%"
"11/03/2023","1.84","1.78","1.85","1.84","867.36K","3.37%"
"11/02/2023","1.78","1.72","1.80","1.76","1.75M","3.49%"
"11/01/2023","1.72","1.72","1.72","1.72","742.09K","0.00%"
"10/31/2023","1.72","1.57","1.72","1.67","1.24M","9.55%"
"10/30/2023","1.57","1.56","1.70","1.56","3.38M","0.64%"
"10/27/2023","1.56","1.56","1.66","1.57","114.40K","0.00%"
"10/26/2023","1.56","1.70","1.65","1.56","1.90M","-8.24%"
"10/25/2023","1.70","1.56","1.71","1.58","4.41M","8.97%"
"10/24/2023","1.56","1.62","1.68","1.56","2.06M","-3.70%"
"10/23/2023","1.62","1.68","1.62","1.62","708.19K","-3.57%"
"10/20/2023","1.68","1.68","1.68","1.68","890.13K","0.00%"
"10/19/2023","1.68","1.64","1.68","1.68","1.61M","2.44%"
"10/18/2023","1.64","1.75","1.70","1.64","2.45M","-6.29%"
"10/17/2023","1.75","1.64","1.78","1.65","2.70M","6.71%"
"10/16/2023","1.64","1.64","1.70","1.64","863.78K","0.00%"
"10/13/2023","1.64","1.72","1.70","1.64","1.20M","-4.65%"
"10/12/2023","1.72","1.72","1.72","1.72","227.61K","0.00%"
"10/11/2023","1.72","1.65","1.72","1.72","912.34K","4.24%"
"10/10/2023","1.65","1.65","1.65","1.65","433.93K","0.00%"
"10/09/2023","1.65","1.80","1.70","1.65","3.23M","-8.33%"
"10/06/2023","1.80","1.80","1.81","1.70","2.67M","0.00%"
"10/05/2023","1.80","1.80","1.80","1.75","1.07M","0.00%"
"10/04/2023","1.80","1.66","1.80","1.67","4.52M","8.43%"
"10/03/2023","1.66","1.51","1.66","1.66","1.24M","9.93%"
"09/29/2023","1.51","1.55","1.55","1.45","1.97M","-2.58%"
"09/28/2023","1.55","1.72","1.78","1.55","7.32M","-9.88%"
"09/26/2023","1.72","1.91","1.88","1.72","15.80M","-9.95%"
"09/25/2023","1.91","1.88","1.91","1.91","985.53K","1.60%"
"09/22/2023","1.88","1.90","1.88","1.88","380.66K","-1.05%"
"09/21/2023","1.90","1.96","1.91","1.88","3.06M","-3.06%"
"09/20/2023","1.96","2.00","1.99","1.86","4.05M","-2.00%"
"09/19/2023","2.00","2.04","2.00","2.00","596.41K","-1.96%"
"09/18/2023","2.04","2.00","2.04","2.04","1.03M","2.00%"
"09/15/2023","2.00","2.11","2.08","2.00","2.75M","-5.21%"
"09/14/2023","2.11","1.98","2.11","2.08","2.85M","6.57%"
"09/13/2023","1.98","1.98","2.10","1.98","4.95M","0.00%"
"09/12/2023","1.98","1.97","2.14","1.97","3.27M","0.51%"
"09/11/2023","1.97","2.00","1.99","1.97","1.89M","-1.50%"
"09/08/2023","2.00","2.00","2.01","2.00","3.11M","0.00%"
"09/07/2023","2.00","2.00","2.00","2.00","495.54K","0.00%"
"09/06/2023","2.00","2.01","2.00","2.00","5.57M","-0.50%"
"09/05/2023","2.01","2.09","2.19","2.01","8.14M","-3.83%"
"09/04/2023","2.09","2.20","2.20","2.09","7.65M","-5.00%"
"09/01/2023","2.20","2.15","2.22","2.20","1.52M","2.33%"
"08/31/2023","2.15","2.04","2.22","2.02","47.18M","5.39%"
"08/30/2023","2.04","2.22","2.22","2.00","6.46M","-8.11%"
"08/29/2023","2.22","2.17","2.22","2.18","4.09M","2.30%"
"08/28/2023","2.17","1.99","2.18","2.08","13.73M","9.05%"
"08/25/2023","1.99","1.81","1.99","1.82","3.64M","9.94%"
"08/24/2023","1.81","2.01","2.01","1.81","15.86M","-9.95%"
"08/23/2023","2.01","2.10","2.15","2.01","2.60M","-4.29%"
"08/22/2023","2.10","2.07","2.11","2.08","1.87M","1.45%"
"08/21/2023","2.07","2.06","2.10","2.07","1.23M","0.49%"
"08/18/2023","2.06","2.24","2.36","2.02","18.78M","-8.04%"
"08/17/2023","2.24","2.15","2.24","2.16","1.82M","4.19%"
"08/16/2023","2.15","2.01","2.15","2.10","2.15M","6.97%"
"08/15/2023","2.01","2.06","2.26","2.00","8.63M","-2.43%"
"08/14/2023","2.06","2.25","2.18","2.05","6.62M","-8.44%"
"08/11/2023","2.25","2.27","2.27","2.20","1.67M","-0.88%"
"08/10/2023","2.27","2.30","2.48","2.27","2.06M","-1.30%"
"08/09/2023","2.30","2.30","2.49","2.27","3.00M","0.00%"
"08/08/2023","2.30","2.27","2.46","2.30","2.61M","1.32%"
"08/07/2023","2.27","2.40","2.27","2.27","596.28K","-5.42%"
"08/04/2023","2.40","2.40","2.45","2.40","1.11M","0.00%"
"08/03/2023","2.40","2.38","2.60","2.35","3.11M","0.84%"
"08/02/2023","2.38","2.28","2.38","2.28","3.31M","4.39%"
"08/01/2023","2.28","2.24","2.28","2.13","4.16M","1.79%"
"07/31/2023","2.24","2.47","2.49","2.24","3.92M","-9.31%"
"07/28/2023","2.47","2.41","2.47","2.18","8.18M","2.49%"
"07/27/2023","2.41","2.92","2.92","2.41","26.88M","-9.40%"
"07/26/2023","2.66","2.42","2.66","2.66","2.46M","9.92%"
"07/25/2023","2.42","2.42","2.42","2.42","3.42M","10.00%"
"07/24/2023","2.20","2.00","2.20","2.19","15.03M","10.00%"
"07/21/2023","2.00","1.69","2.05","1.69","23.91M","6.95%"
"07/20/2023","1.87","1.87","1.87","1.87","3.92M","-9.66%"
"07/19/2023","2.07","2.07","2.07","2.07","3.83M","-9.61%"
"07/18/2023","2.29","2.54","2.29","2.29","2.91M","-9.84%"
"07/17/2023","2.54","2.82","2.54","2.54","1.96M","-9.93%"
"07/14/2023","2.82","3.00","3.00","2.82","5.82M","-9.90%"
"07/13/2023","3.13","3.47","3.34","3.13","14.48M","-9.80%"
"07/12/2023","3.47","4.00","4.10","3.47","17.87M","-9.87%"
"07/11/2023","3.85","3.50","3.85","3.15","9.60M","10.00%"
"07/10/2023","3.50","3.19","3.50","3.45","14.78M","9.72%"
"07/07/2023","3.19","2.90","3.19","2.98","10.13M","10.00%"
"07/06/2023","2.90","2.84","2.90","2.84","3.81M","2.11%"
"07/05/2023","2.84","2.75","2.85","2.48","34.65M","3.27%"
"07/04/2023","2.75","2.62","2.88","2.62","27.56M","4.96%"
"07/03/2023","2.62","2.39","2.62","2.62","16.76M","9.62%"
"06/30/2023","2.39","2.18","2.39","2.39","4.07M","9.63%"
"06/27/2023","2.18","1.99","2.18","2.00","19.66M","9.55%"
"06/26/2023","1.99","1.90","2.00","1.84","13.25M","4.74%"
"06/23/2023","1.90","1.82","1.90","1.80","9.77M","1.06%"
"06/22/2023","1.88","1.94","1.95","1.64","19.99M","5.62%"
"06/21/2023","1.78","1.78","1.78","1.75","20.60M","9.88%"
"06/20/2023","1.62","1.62","1.62","1.62","4.33M","9.46%"
"06/19/2023","1.48","1.35","1.48","1.36","10.41M","9.63%"
"06/16/2023","1.35","1.35","1.35","1.35","13.18M","9.76%"
"06/15/2023","1.23","1.23","1.23","1.16","9.95M","9.82%"
"06/14/2023","1.12","1.12","1.12","1.12","3.48M","9.80%"
"06/13/2023","1.02","0.95","1.02","0.93","5.15M","9.68%"
"06/09/2023","0.93","0.90","0.93","0.80","9.97M","9.41%"
"06/08/2023","0.85","0.78","0.85","0.80","14.21M","8.97%"
"06/07/2023","0.78","0.71","0.78","0.72","9.94M","9.86%"
"06/06/2023","0.71","0.65","0.71","0.66","8.21M","9.23%"
"06/05/2023","0.65","0.62","0.72","0.62","10.28M","-1.52%"
"06/02/2023","0.66","0.66","0.66","0.66","17.39M","-9.59%"
"06/01/2023","0.73","0.89","0.89","0.73","37.32M","-9.88%"
"05/31/2023","0.81","0.81","0.81","0.81","2.58M","9.46%"
"05/30/2023","0.74","0.68","0.74","0.74","5.04M","8.82%"
"05/26/2023","0.68","0.62","0.68","0.68","2.31M","9.68%"
"05/25/2023","0.62","0.57","0.62","0.62","1.52M","8.77%"
"05/24/2023","0.57","0.52","0.57","0.57","653.58K","9.62%"
"05/23/2023","0.52","0.48","0.52","0.52","6.09M","8.33%"
"05/22/2023","0.48","0.48","0.48","0.48","5.61M","9.09%"
"05/19/2023","0.44","0.40","0.44","0.44","2.03M","10.00%"
"05/18/2023","0.40","0.37","0.40","0.40","3.78M","8.11%"
"05/17/2023","0.37","0.37","0.37","0.37","9.38M","8.82%"
"05/16/2023","0.34","0.31","0.34","0.32","3.07M","9.68%"
"05/15/2023","0.31","0.32","0.31","0.31","938.75K","-3.12%"
"05/12/2023","0.32","0.34","0.32","0.32","1.12M","-5.88%"
"05/11/2023","0.34","0.31","0.34","0.34","832.88K","9.68%"
"05/10/2023","0.31","0.29","0.31","0.29","3.31M","6.90%"
"05/09/2023","0.29","0.27","0.29","0.29","1.49M","7.41%"
"05/08/2023","0.27","0.29","0.28","0.27","1.48M","-6.90%"
"05/05/2023","0.29","0.29","0.30","0.30","95.17K","0.00%"
"05/04/2023","0.29","0.29","0.29","0.27","1.75M","0.00%"
"05/03/2023","0.29","0.30","0.30","0.27","1.39M","-3.33%"
"05/02/2023","0.30","0.30","0.33","0.30","122.50K","0.00%"
"04/28/2023","0.30","0.30","0.30","0.30","318.17K","0.00%"
"04/27/2023","0.30","0.31","0.34","0.30","1.77M","-3.23%"
"04/26/2023","0.31","0.29","0.31","0.27","1.82M","6.90%"
"04/25/2023","0.29","0.27","0.29","0.29","844.77K","7.41%"
"04/20/2023","0.27","0.25","0.27","0.27","573.60K","8.00%"
"04/19/2023","0.25","0.26","0.25","0.25","236.47K","-3.85%"
"04/18/2023","0.26","0.27","0.26","0.26","542.01K","-3.70%"
"04/17/2023","0.27","0.27","0.27","0.27","288.68K","0.00%"
"04/14/2023","0.27","0.25","0.27","0.27","675.96K","8.00%"
"04/13/2023","0.25","0.25","0.27","0.23","106.00K","0.00%"
"04/12/2023","0.25","0.25","0.26","0.25","1.82M","0.00%"
"04/11/2023","0.25","0.27","0.26","0.25","2.17M","-7.41%"
"04/06/2023","0.27","0.28","0.27","0.27","247.50K","-3.57%"
"04/05/2023","0.28","0.28","0.28","0.28","8.54K","0.00%"
"04/04/2023","0.28","0.28","0.28","0.26","176.88K","0.00%"
"04/03/2023","0.28","0.26","0.28","0.26","1.59M","7.69%"
"03/31/2023","0.26","0.26","0.28","0.28","72.92K","0.00%"
"03/30/2023","0.26","0.26","0.28","0.27","96.58K","0.00%"
"03/29/2023","0.26","0.28","0.26","0.26","525.91K","-7.14%"
"03/28/2023","0.28","0.26","0.28","0.28","3.63M","7.69%"
"03/27/2023","0.26","0.27","0.27","0.26","450.33K","-3.70%"
"03/24/2023","0.27","0.27","0.28","0.27","61.35K","0.00%"
"03/23/2023","0.27","0.27","0.28","0.28","43.97K","0.00%"
"03/22/2023","0.27","0.29","0.27","0.27","362.18K","-6.90%"
"03/21/2023","0.29","0.29","0.29","0.27","52.08K","0.00%"
"03/20/2023","0.29","0.28","0.29","0.28","1.05M","3.57%"
"03/17/2023","0.28","0.28","0.29","0.26","48.28K","0.00%"
"03/15/2023","0.28","0.28","0.29","0.28","89.17K","0.00%"
"03/14/2023","0.28","0.26","0.28","0.26","750.00K","7.69%"
"03/13/2023","0.26","0.26","0.28","0.27","202.67K","0.00%"
"03/10/2023","0.26","0.26","0.28","0.28","213.00K","0.00%"
"03/09/2023","0.26","0.28","0.28","0.26","338.20K","-7.14%"
"03/08/2023","0.28","0.26","0.28","0.28","2.56M","7.69%"
"03/07/2023","0.26","0.28","0.28","0.26","5.45M","-7.14%"
"03/06/2023","0.28","0.30","0.28","0.28","467.00K","-6.67%"
"03/03/2023","0.30","0.30","0.29","0.28","49.89K","0.00%"
"03/02/2023","0.30","0.28","0.30","0.30","182.71K","7.14%"
"03/01/2023","0.28","0.29","0.29","0.28","412.46K","-3.45%"
"02/28/2023","0.29","0.27","0.29","0.29","205.00K","7.41%"
"02/27/2023","0.27","0.29","0.28","0.27","2.90M","-6.90%"
"02/23/2023","0.29","0.29","0.30","0.30","13.18K","0.00%"
"02/22/2023","0.29","0.29","0.31","0.31","16.70K","0.00%"
"02/21/2023","0.29","0.29","0.31","0.30","7.74K","0.00%"
"02/20/2023","0.29","0.29","0.31","0.31","33.44K","0.00%"
"02/17/2023","0.29","0.29","0.31","0.29","14.00K","0.00%"
"02/16/2023","0.29","0.29","0.31","0.28","261.27K","0.00%"
"02/15/2023","0.29","0.28","0.29","0.29","240.90K","3.57%"
"02/14/2023","0.28","0.28","0.30","0.29","54.50K","0.00%"
"02/13/2023","0.28","0.28","0.30","0.29","37.14K","0.00%"
"02/10/2023","0.28","0.30","0.33","0.28","454.21K","-6.67%"
"02/09/2023","0.30","0.30","0.32","0.28","10.37K","0.00%"
"02/08/2023","0.30","0.30","0.32","0.28","60.79K","0.00%"
"02/07/2023","0.30","0.31","0.33","0.30","1.43M","-3.23%"
"02/06/2023","0.31","0.33","0.33","0.31","628.43K","-6.06%"
"02/03/2023","0.33","0.30","0.33","0.30","4.67M","10.00%"
"02/02/2023","0.30","0.29","0.30","0.30","306.86K","3.45%"
"02/01/2023","0.29","0.29","0.30","0.28","2.46M","0.00%"
"01/31/2023","0.29","0.29","0.29","0.29","850.83K","0.00%"
"01/30/2023","0.29","0.30","0.29","0.27","1.52M","-3.33%"
"01/27/2023","0.30","0.30","0.30","0.30","519.00K","0.00%"
"01/26/2023","0.30","0.30","0.30","0.30","536.87K","0.00%"
"01/25/2023","0.30","0.29","0.30","0.30","864.70K","3.45%"
"01/24/2023","0.29","0.29","0.30","0.27","1.27M","0.00%"
"01/23/2023","0.29","0.29","0.29","0.29","380.41K","0.00%"
"01/20/2023","0.29","0.28","0.29","0.28","906.95K","3.57%"
"01/19/2023","0.28","0.28","0.28","0.28","248.57K","0.00%"
"01/18/2023","0.28","0.30","0.29","0.28","1.12M","-6.67%"
"01/17/2023","0.30","0.30","0.30","0.30","729.77K","0.00%"
"01/16/2023","0.30","0.28","0.30","0.28","5.50M","7.14%"
"01/13/2023","0.28","0.27","0.29","0.28","2.17M","3.70%"
"01/12/2023","0.27","0.28","0.28","0.27","7.06M","-3.57%"
"01/11/2023","0.28","0.26","0.28","0.27","4.19M","7.69%"
"01/10/2023","0.26","0.27","0.26","0.26","9.21M","-3.70%"
"01/09/2023","0.27","0.28","0.27","0.27","5.22M","-3.57%"
"01/06/2023","0.28","0.30","0.29","0.28","1.95M","-6.67%"
"01/05/2023","0.30","0.30","0.31","0.27","4.96M","0.00%"
"01/04/2023","0.30","0.30","0.30","0.30","901.57K","0.00%"
"01/03/2023","0.30","0.29","0.30","0.29","1.24M","3.45%"
"12/30/2022","0.29","0.29","0.29","0.27","546.00K","0.00%"
"12/29/2022","0.29","0.28","0.29","0.29","100.00K","3.57%"
"12/28/2022","0.28","0.29","0.30","0.28","597.50K","-3.45%"
"12/23/2022","0.29","0.29","0.30","0.27","108.00K","0.00%"
"12/22/2022","0.29","0.29","0.30","0.30","58.00K","0.00%"
"12/21/2022","0.29","0.30","0.29","0.29","1.56M","-3.33%"
"12/20/2022","0.30","0.30","0.30","0.27","7.10M","0.00%"
"12/19/2022","0.30","0.31","0.30","0.30","178.19K","-3.23%"
"12/16/2022","0.31","0.32","0.31","0.31","239.57K","-3.12%"
"12/15/2022","0.32","0.32","0.32","0.30","69.40K","0.00%"
"12/14/2022","0.32","0.32","0.33","0.30","622.75K","0.00%"
"12/13/2022","0.32","0.31","0.32","0.32","162.96K","3.23%"
"12/12/2022","0.31","0.31","0.32","0.30","120.48K","0.00%"
"12/09/2022","0.31","0.30","0.31","0.29","677.70K","3.33%"
"12/08/2022","0.30","0.30","0.30","0.30","56.22K","0.00%"
"12/07/2022","0.30","0.29","0.30","0.30","562.00K","3.45%"
"12/06/2022","0.29","0.30","0.29","0.29","179.84K","-3.33%"
"12/05/2022","0.30","0.30","0.30","0.28","175.08K","0.00%"
"12/02/2022","0.30","0.30","0.30","0.28","187.57K","0.00%"
"12/01/2022","0.30","0.30","0.33","0.28","50.50K","0.00%"
"11/30/2022","0.30","0.30","0.30","0.30","588.33K","0.00%"
"11/29/2022","0.30","0.30","0.30","0.30","253.04K","0.00%"
"11/28/2022","0.30","0.29","0.30","0.30","468.65K","3.45%"
"11/25/2022","0.29","0.29","0.29","0.27","2.98M","0.00%"
"11/24/2022","0.29","0.30","0.31","0.29","774.50K","-3.33%"
"11/23/2022","0.30","0.30","0.33","0.30","54.00K","0.00%"
"11/22/2022","0.30","0.30","0.33","0.33","103.70K","0.00%"
"11/21/2022","0.30","0.30","0.33","0.29","115.86K","0.00%"
"11/18/2022","0.30","0.31","0.31","0.30","805.69K","-3.23%"
"11/17/2022","0.31","0.31","0.34","0.32","41.03K","0.00%"
"11/16/2022","0.31","0.31","0.34","0.30","56.97K","0.00%"
"11/15/2022","0.31","0.34","0.31","0.31","489.06K","-8.82%"
"11/14/2022","0.34","0.31","0.34","0.32","1.91M","9.68%"
"11/11/2022","0.31","0.31","0.33","0.31","165.61K","0.00%"
"11/10/2022","0.31","0.30","0.31","0.31","974.84K","3.33%"
"11/09/2022","0.30","0.30","0.30","0.30","570.10K","0.00%"
"11/08/2022","0.30","0.31","0.30","0.30","289.13K","-3.23%"
"11/07/2022","0.31","0.34","0.31","0.31","386.66K","-8.82%"
"11/04/2022","0.34","0.31","0.34","0.31","1.06M","9.68%"
"11/03/2022","0.31","0.31","0.31","0.31","202.41K","0.00%"
"11/02/2022","0.31","0.31","0.31","0.31","119.46K","0.00%"
"11/01/2022","0.31","0.30","0.31","0.31","617.00K","3.33%"
"10/31/2022","0.30","0.30","0.33","0.30","31.44K","0.00%"
"10/28/2022","0.30","0.29","0.30","0.30","384.80K","3.45%"
"10/27/2022","0.29","0.29","0.31","0.27","28.12K","0.00%"
"10/26/2022","0.29","0.27","0.29","0.27","1.37M","7.41%"
"10/25/2022","0.27","0.27","0.29","0.27","21.89K","0.00%"
"10/24/2022","0.27","0.27","0.27","0.27","531.75K","0.00%"
"10/21/2022","0.27","0.28","0.27","0.27","241.38K","-3.57%"
"10/20/2022","0.28","0.27","0.28","0.28","160.90K","3.70%"
"10/19/2022","0.27","0.27","0.28","0.27","515.00K","0.00%"
"10/18/2022","0.27","0.27","0.27","0.27","503.50K","0.00%"
"10/17/2022","0.27","0.27","0.29","0.29","16.75K","0.00%"
"10/14/2022","0.27","0.28","0.30","0.27","430.12K","-3.57%"
"10/13/2022","0.28","0.28","0.30","0.27","22.35K","0.00%"
"10/12/2022","0.28","0.28","0.30","0.27","64.61K","0.00%"
"10/11/2022","0.28","0.30","0.28","0.28","282.70K","-6.67%"
"10/07/2022","0.30","0.28","0.30","0.30","1.02M","7.14%"
"10/06/2022","0.28","0.27","0.28","0.28","529.45K","3.70%"
"10/05/2022","0.27","0.28","0.30","0.27","534.24K","-3.57%"
"10/04/2022","0.28","0.29","0.28","0.27","233.44K","-3.45%"
"09/30/2022","0.29","0.29","0.30","0.30","50.00K","0.00%"
"09/29/2022","0.29","0.29","0.30","0.29","10.60K","0.00%"
"09/28/2022","0.29","0.29","0.30","0.30","50.00K","0.00%"
"09/27/2022","0.29","0.28","0.29","0.28","374.50K","3.57%"
"09/26/2022","0.28","0.28","0.28","0.28","145.00K","0.00%"
"09/23/2022","0.28","0.29","0.29","0.28","1.38M","-3.45%"
"09/22/2022","0.29","0.29","0.29","0.29","207.00K","0.00%"
"09/21/2022","0.29","0.30","0.29","0.29","203.59K","-3.33%"
"09/20/2022","0.30","0.29","0.30","0.29","702.22K","3.45%"
"09/19/2022","0.29","0.29","0.31","0.28","1.88M","0.00%"
"09/16/2022","0.29","0.29","0.29","0.28","191.32K","0.00%"
"09/15/2022","0.29","0.29","0.29","0.29","839.09K","0.00%"
"09/14/2022","0.29","0.32","0.29","0.29","201.70K","-9.38%"
"09/13/2022","0.32","0.32","0.32","0.32","106.86K","0.00%"
"09/12/2022","0.32","0.30","0.32","0.31","1.32M","6.67%"
"09/09/2022","0.30","0.30","0.30","0.30","166.46K","0.00%"
"09/08/2022","0.30","0.28","0.30","0.30","1.39M","7.14%"
"09/07/2022","0.28","0.30","0.28","0.28","303.74K","-6.67%"
"09/06/2022","0.30","0.29","0.30","0.28","1.61M","3.45%"
"09/05/2022","0.29","0.30","0.29","0.29","315.20K","-3.33%"
"09/02/2022","0.30","0.29","0.30","0.30","167.32K","3.45%"
"09/01/2022","0.29","0.30","0.29","0.29","655.05K","-3.33%"
"08/31/2022","0.30","0.30","0.30","0.29","69.68K","0.00%"
"08/30/2022","0.30","0.29","0.30","0.30","270.88K","3.45%"
"08/29/2022","0.29","0.29","0.31","0.28","53.26K","0.00%"
"08/26/2022","0.29","0.29","0.29","0.29","555.17K","0.00%"
"08/25/2022","0.29","0.30","0.30","0.29","2.06M","-3.33%"
"08/24/2022","0.30","0.33","0.30","0.30","1.24M","-9.09%"
"08/23/2022","0.33","0.30","0.33","0.33","259.54K","10.00%"
"08/22/2022","0.30","0.33","0.30","0.30","1.11M","-9.09%"
"08/19/2022","0.33","0.33","0.33","0.33","75.05K","0.00%"
"08/18/2022","0.33","0.30","0.33","0.32","495.41K","10.00%"
"08/17/2022","0.30","0.30","0.32","0.31","100.00K","0.00%"
"08/16/2022","0.30","0.31","0.30","0.30","534.59K","-3.23%"
"08/15/2022","0.31","0.32","0.32","0.31","559.00K","-3.12%"
"08/12/2022","0.32","0.32","0.32","0.30","134.26K","0.00%"
"08/11/2022","0.32","0.32","0.32","0.30","158.28K","0.00%"
"08/10/2022","0.32","0.32","0.30","0.30","8.79K","0.00%"
"08/09/2022","0.32","0.31","0.32","0.30","381.90K","3.23%"
"08/08/2022","0.31","0.31","0.33","0.28","139.29K","0.00%"
"08/05/2022","0.31","0.30","0.31","0.30","955.59K","3.33%"
"08/04/2022","0.30","0.32","0.30","0.30","500.13K","-6.25%"
"08/03/2022","0.32","0.31","0.32","0.32","116.23K","3.23%"
"08/02/2022","0.31","0.31","0.31","0.31","226.71K","0.00%"
"08/01/2022","0.31","0.30","0.33","0.31","470.45K","3.33%"
"07/29/2022","0.30","0.30","0.33","0.29","71.43K","0.00%"
"07/28/2022","0.30","0.30","0.30","0.30","275.66K","0.00%"
"07/27/2022","0.30","0.30","0.30","0.30","1.52M","0.00%"
"07/26/2022","0.30","0.33","0.30","0.30","2.78M","-9.09%"
"07/25/2022","0.33","0.30","0.33","0.33","237.10K","10.00%"
"07/22/2022","0.30","0.32","0.32","0.30","903.85K","-6.25%"
