"Date","Price","Open","High","Low","Vol.","Change %"
"06/22/2023","0.49","0.50","0.50","0.46","4.66M","-2.00%"
"06/21/2023","0.50","0.47","0.51","0.47","3.99M","6.38%"
"06/20/2023","0.47","0.45","0.49","0.45","15.29M","4.44%"
"06/19/2023","0.45","0.41","0.45","0.43","7.00M","9.76%"
"06/16/2023","0.41","0.40","0.43","0.40","11.09M","2.50%"
"06/15/2023","0.40","0.39","0.41","0.39","18.09M","2.56%"
"06/14/2023","0.39","0.38","0.39","0.36","20.59M","2.63%"
"06/13/2023","0.38","0.38","0.38","0.38","728.95K","0.00%"
"06/09/2023","0.38","0.37","0.38","0.37","1.73M","2.70%"
"06/08/2023","0.37","0.37","0.37","0.37","1.77M","0.00%"
"06/07/2023","0.37","0.36","0.37","0.37","141.16K","2.78%"
"06/06/2023","0.36","0.36","0.38","0.36","1.26M","0.00%"
"06/05/2023","0.36","0.36","0.38","0.35","73.40K","0.00%"
"06/02/2023","0.36","0.39","0.37","0.36","2.18M","-7.69%"
"06/01/2023","0.39","0.36","0.39","0.35","2.73M","8.33%"
"05/31/2023","0.36","0.37","0.36","0.34","3.83M","-2.70%"
"05/30/2023","0.37","0.34","0.37","0.34","12.72M","8.82%"
"05/26/2023","0.34","0.36","0.35","0.34","4.19M","-5.56%"
"05/25/2023","0.36","0.36","0.37","0.36","6.16M","0.00%"
"05/24/2023","0.36","0.34","0.36","0.34","25.59M","-2.70%"
"05/23/2023","0.37","0.34","0.37","0.36","2.63M","8.82%"
"05/22/2023","0.34","0.33","0.34","0.34","383.14K","3.03%"
"05/19/2023","0.33","0.33","0.34","0.33","3.37M","0.00%"
"05/18/2023","0.33","0.34","0.34","0.33","1.19M","-2.94%"
"05/17/2023","0.34","0.33","0.34","0.34","1.11M","3.03%"
"05/16/2023","0.33","0.33","0.34","0.33","90.30K","0.00%"
"05/15/2023","0.33","0.33","0.34","0.33","0.98K","0.00%"
"05/12/2023","0.33","0.33","0.33","0.33","588.25K","0.00%"
"05/11/2023","0.33","0.33","0.33","0.33","530.06K","0.00%"
"05/10/2023","0.33","0.33","0.33","0.32","42.65K","0.00%"
"05/09/2023","0.33","0.33","0.34","0.33","1.05M","0.00%"
"05/08/2023","0.33","0.34","0.33","0.33","245.06K","-2.94%"
"05/05/2023","0.34","0.33","0.34","0.31","1.85M","3.03%"
"05/04/2023","0.33","0.30","0.33","0.33","333.10K","10.00%"
"05/03/2023","0.30","0.30","0.33","0.33","311.45K","0.00%"
"05/02/2023","0.30","0.32","0.30","0.30","215.00K","-6.25%"
"04/28/2023","0.32","0.32","0.32","0.32","255.00K","0.00%"
"04/27/2023","0.32","0.31","0.32","0.32","814.38K","3.23%"
"04/26/2023","0.31","0.32","0.31","0.31","293.54K","-3.12%"
"04/25/2023","0.32","0.32","0.34","0.32","42.27K","0.00%"
"04/20/2023","0.32","0.32","0.34","0.32","74.62K","0.00%"
"04/19/2023","0.32","0.32","0.32","0.32","179.00K","0.00%"
"04/18/2023","0.32","0.34","0.34","0.32","2.15M","-5.88%"
"04/17/2023","0.34","0.34","0.34","0.34","1.37M","0.00%"
"04/14/2023","0.34","0.34","0.34","0.34","2.00M","0.00%"
"04/13/2023","0.34","0.32","0.34","0.33","7.44M","6.25%"
"04/12/2023","0.32","0.34","0.33","0.31","5.32M","-5.88%"
"04/11/2023","0.34","0.34","0.34","0.31","828.67K","0.00%"
"04/06/2023","0.34","0.34","0.34","0.34","3.50M","0.00%"
"04/05/2023","0.34","0.32","0.34","0.33","7.30M","6.25%"
"04/04/2023","0.32","0.33","0.32","0.31","3.68M","-3.03%"
"04/03/2023","0.33","0.32","0.33","0.32","1.86M","3.13%"
"03/31/2023","0.32","0.32","0.33","0.32","566.42K","0.00%"
"03/30/2023","0.32","0.31","0.33","0.32","7.20M","3.23%"
"03/29/2023","0.31","0.32","0.31","0.31","259.73K","-3.12%"
"03/28/2023","0.32","0.31","0.32","0.31","514.70K","0.00%"
"03/27/2023","0.32","0.33","0.32","0.32","2.08M","-3.03%"
"03/24/2023","0.33","0.33","0.33","0.33","229.50K","0.00%"
"03/23/2023","0.33","0.33","0.33","0.33","1.55M","0.00%"
"03/22/2023","0.33","0.33","0.34","0.32","28.00K","0.00%"
"03/21/2023","0.33","0.33","0.34","0.33","112.00K","0.00%"
"03/20/2023","0.33","0.32","0.33","0.33","862.10K","3.13%"
"03/17/2023","0.32","0.32","0.33","0.32","1.31M","0.00%"
"03/16/2023","0.32","0.32","0.32","0.32","3.33M","0.00%"
"03/15/2023","0.32","0.32","0.33","0.32","790.01K","0.00%"
"03/14/2023","0.32","0.33","0.33","0.32","834.25K","-3.03%"
"03/13/2023","0.33","0.32","0.33","0.33","365.00K","3.13%"
"03/10/2023","0.32","0.33","0.32","0.32","808.64K","-3.03%"
"03/09/2023","0.33","0.33","0.33","0.33","620.00K","0.00%"
"03/08/2023","0.33","0.32","0.33","0.33","453.00K","3.13%"
"03/07/2023","0.32","0.33","0.32","0.32","1.10M","-3.03%"
"03/06/2023","0.33","0.33","0.33","0.32","1.15M","0.00%"
"03/03/2023","0.33","0.33","0.35","0.32","961.24K","0.00%"
"03/02/2023","0.33","0.33","0.33","0.33","905.59K","0.00%"
"03/01/2023","0.33","0.33","0.33","0.33","716.60K","0.00%"
"02/28/2023","0.33","0.32","0.33","0.33","7.28M","3.13%"
"02/27/2023","0.32","0.33","0.32","0.32","6.67M","-3.03%"
"02/24/2023","0.33","0.33","0.33","0.33","2.80M","0.00%"
"02/23/2023","0.33","0.32","0.33","0.33","5.67M","3.13%"
"02/22/2023","0.32","0.34","0.33","0.32","5.59M","-5.88%"
"02/21/2023","0.34","0.34","0.34","0.33","557.68K","0.00%"
"02/20/2023","0.34","0.32","0.35","0.32","3.55M","6.25%"
"02/17/2023","0.32","0.31","0.32","0.32","2.02M","3.23%"
"02/16/2023","0.31","0.32","0.33","0.31","1.20M","-3.12%"
"02/15/2023","0.32","0.32","0.33","0.32","1.50M","0.00%"
"02/14/2023","0.32","0.32","0.33","0.32","1.07M","0.00%"
"02/13/2023","0.32","0.32","0.34","0.32","1.23M","0.00%"
"02/10/2023","0.32","0.33","0.34","0.32","2.50M","-3.03%"
"02/09/2023","0.33","0.33","0.33","0.32","1.23M","0.00%"
"02/08/2023","0.33","0.33","0.35","0.33","3.30M","0.00%"
"02/07/2023","0.33","0.35","0.33","0.33","1.77M","-5.71%"
"02/06/2023","0.35","0.36","0.35","0.35","444.93K","-2.78%"
"02/03/2023","0.36","0.36","0.37","0.36","705.91K","0.00%"
"02/02/2023","0.36","0.39","0.39","0.36","7.04M","-7.69%"
"02/01/2023","0.39","0.39","0.39","0.38","2.85M","0.00%"
"01/31/2023","0.39","0.37","0.39","0.36","10.16M","5.41%"
"01/30/2023","0.37","0.37","0.37","0.37","497.77K","0.00%"
"01/27/2023","0.37","0.36","0.37","0.35","6.47M","2.78%"
"01/26/2023","0.36","0.35","0.36","0.34","6.85M","2.86%"
"01/25/2023","0.35","0.33","0.35","0.32","11.26M","6.06%"
"01/24/2023","0.33","0.30","0.33","0.32","5.62M","10.00%"
"01/23/2023","0.30","0.30","0.30","0.30","624.62K","0.00%"
"01/20/2023","0.30","0.31","0.31","0.30","1.32M","-3.23%"
"01/19/2023","0.31","0.32","0.31","0.31","938.97K","-3.12%"
"01/18/2023","0.32","0.30","0.33","0.30","439.33K","6.67%"
"01/17/2023","0.30","0.30","0.32","0.30","3.63M","0.00%"
"01/16/2023","0.30","0.32","0.31","0.29","8.64M","-6.25%"
"01/13/2023","0.32","0.32","0.32","0.32","4.88M","0.00%"
"01/12/2023","0.32","0.32","0.32","0.31","4.74M","0.00%"
"01/11/2023","0.32","0.30","0.32","0.30","534.41K","6.67%"
"01/10/2023","0.30","0.28","0.30","0.30","3.09M","7.14%"
"01/09/2023","0.28","0.28","0.29","0.28","3.65M","0.00%"
"01/06/2023","0.28","0.28","0.28","0.28","502.69K","0.00%"
"01/05/2023","0.28","0.29","0.28","0.28","224.96K","-3.45%"
"01/04/2023","0.29","0.28","0.29","0.28","1.75M","3.57%"
"01/03/2023","0.28","0.27","0.28","0.27","5.01M","3.70%"
"12/30/2022","0.27","0.29","0.29","0.27","11.76M","-6.90%"
"12/29/2022","0.29","0.27","0.29","0.29","531.20K","7.41%"
"12/28/2022","0.27","0.27","0.29","0.28","84.40K","0.00%"
"12/23/2022","0.27","0.28","0.28","0.27","667.09K","-3.57%"
"12/22/2022","0.28","0.28","0.29","0.28","70.05K","0.00%"
"12/21/2022","0.28","0.29","0.29","0.27","3.37M","-3.45%"
"12/20/2022","0.29","0.29","0.29","0.27","198.23K","0.00%"
"12/19/2022","0.29","0.29","0.28","0.27","99.11K","0.00%"
"12/16/2022","0.29","0.27","0.29","0.27","731.50K","7.41%"
"12/15/2022","0.27","0.27","0.27","0.27","1.46M","0.00%"
"12/14/2022","0.27","0.27","0.27","0.27","1.90M","0.00%"
"12/13/2022","0.27","0.27","0.29","0.27","28.23K","0.00%"
"12/12/2022","0.27","0.27","0.29","0.27","14.28K","0.00%"
"12/09/2022","0.27","0.27","0.28","0.28","50.00K","0.00%"
"12/08/2022","0.27","0.27","0.27","0.27","107.38K","0.00%"
"12/07/2022","0.27","0.27","0.29","0.27","87.24K","0.00%"
"12/06/2022","0.27","0.27","0.27","0.27","1.01M","0.00%"
"12/05/2022","0.27","0.27","0.29","0.29","19.50K","0.00%"
"12/02/2022","0.27","0.27","0.27","0.27","1.30M","0.00%"
"12/01/2022","0.27","0.27","0.27","0.27","368.50K","0.00%"
"11/30/2022","0.27","0.27","0.27","0.27","2.10M","0.00%"
"11/29/2022","0.27","0.27","0.29","0.27","55.67K","0.00%"
"11/28/2022","0.27","0.27","0.29","0.27","415.15K","0.00%"
"11/25/2022","0.27","0.27","0.29","0.27","21.00K","0.00%"
"11/24/2022","0.27","0.28","0.28","0.27","1.61M","-3.57%"
"11/23/2022","0.28","0.27","0.28","0.27","2.24M","3.70%"
"11/22/2022","0.27","0.27","0.27","0.27","481.00K","0.00%"
"11/21/2022","0.27","0.27","0.27","0.27","1.00M","0.00%"
"11/18/2022","0.27","0.28","0.28","0.27","1.77M","-3.57%"
"11/17/2022","0.28","0.27","0.28","0.28","1.26M","3.70%"
"11/16/2022","0.27","0.28","0.27","0.27","483.26K","-3.57%"
"11/15/2022","0.28","0.28","0.28","0.28","2.05M","0.00%"
"11/14/2022","0.28","0.28","0.29","0.29","100.00K","0.00%"
"11/11/2022","0.28","0.28","0.29","0.27","88.74K","0.00%"
"11/10/2022","0.28","0.27","0.28","0.28","288.06K","3.70%"
"11/09/2022","0.27","0.26","0.27","0.27","261.41K","3.85%"
"11/08/2022","0.26","0.26","0.28","0.26","13.10K","0.00%"
"11/07/2022","0.26","0.27","0.26","0.26","327.05K","-3.70%"
"11/04/2022","0.27","0.27","0.27","0.27","536.70K","0.00%"
"11/03/2022","0.27","0.27","0.27","0.27","1.82M","0.00%"
"11/02/2022","0.27","0.28","0.27","0.27","498.63K","-3.57%"
"11/01/2022","0.28","0.28","0.29","0.28","1.47M","0.00%"
"10/31/2022","0.28","0.29","0.30","0.28","2.20M","-3.45%"
"10/28/2022","0.29","0.29","0.29","0.29","1.02M","0.00%"
"10/27/2022","0.29","0.28","0.29","0.28","47.85M","3.57%"
"10/26/2022","0.28","0.28","0.28","0.28","284.90K","0.00%"
"10/25/2022","0.28","0.28","0.28","0.28","47.43M","0.00%"
"10/24/2022","0.28","0.29","0.28","0.28","250.00K","-3.45%"
"10/21/2022","0.29","0.28","0.29","0.27","1.82M","3.57%"
"10/20/2022","0.28","0.31","0.28","0.28","1.91M","-9.68%"
"10/19/2022","0.31","0.29","0.31","0.27","6.19M","6.90%"
"10/18/2022","0.29","0.27","0.29","0.28","2.20M","7.41%"
"10/17/2022","0.27","0.27","0.28","0.28","25.00K","0.00%"
"10/14/2022","0.27","0.27","0.27","0.27","1.57M","0.00%"
"10/13/2022","0.27","0.27","0.27","0.27","2.78M","0.00%"
"10/12/2022","0.27","0.27","0.27","0.27","41.92M","0.00%"
"10/11/2022","0.27","0.27","0.28","0.27","1.43M","0.00%"
"10/07/2022","0.27","0.27","0.28","0.27","4.14M","0.00%"
"10/06/2022","0.27","0.28","0.28","0.27","476.45K","-3.57%"
"10/05/2022","0.28","0.28","0.28","0.28","1.15M","0.00%"
"10/04/2022","0.28","0.28","0.28","0.28","1.24M","0.00%"
"09/30/2022","0.28","0.28","0.29","0.27","85.58K","0.00%"
"09/29/2022","0.28","0.28","0.28","0.28","3.61M","0.00%"
"09/28/2022","0.28","0.28","0.29","0.28","3.69M","0.00%"
"09/27/2022","0.28","0.28","0.28","0.27","1.13M","0.00%"
"09/26/2022","0.28","0.28","0.28","0.28","2.20M","0.00%"
"09/23/2022","0.28","0.28","0.28","0.27","33.77K","0.00%"
"09/22/2022","0.28","0.28","0.29","0.27","80.86K","0.00%"
"09/21/2022","0.28","0.28","0.28","0.28","859.18K","0.00%"
"09/20/2022","0.28","0.27","0.28","0.28","175.75K","3.70%"
"09/19/2022","0.27","0.29","0.29","0.27","4.49M","-6.90%"
"09/16/2022","0.29","0.29","0.29","0.28","2.91M","0.00%"
"09/15/2022","0.29","0.29","0.29","0.28","3.01M","0.00%"
"09/14/2022","0.29","0.29","0.29","0.29","2.12M","0.00%"
"09/13/2022","0.29","0.29","0.29","0.29","839.46K","0.00%"
"09/12/2022","0.29","0.29","0.29","0.29","993.93K","0.00%"
"09/09/2022","0.29","0.29","0.29","0.29","1.87M","0.00%"
"09/08/2022","0.29","0.28","0.29","0.28","2.50M","3.57%"
"09/07/2022","0.28","0.28","0.28","0.28","2.32M","0.00%"
"09/06/2022","0.28","0.29","0.30","0.27","6.43M","-3.45%"
"09/05/2022","0.29","0.29","0.31","0.29","1.37M","0.00%"
"09/02/2022","0.29","0.29","0.31","0.30","67.80K","0.00%"
"09/01/2022","0.29","0.32","0.31","0.29","9.18M","-9.38%"
"08/31/2022","0.32","0.32","0.33","0.32","19.19M","0.00%"
"08/30/2022","0.32","0.32","0.33","0.31","25.34M","0.00%"
"08/29/2022","0.32","0.29","0.32","0.29","19.94M","6.67%"
"08/26/2022","0.30","0.28","0.30","0.29","8.18M","7.14%"
"08/25/2022","0.28","0.34","0.34","0.28","74.54M","-9.68%"
"08/24/2022","0.31","0.31","0.31","0.31","2.00M","6.90%"
"08/23/2022","0.29","0.29","0.29","0.29","44.01M","7.41%"
"08/22/2022","0.27","0.25","0.27","0.27","18.43M","8.00%"
"06/30/2022","0.25","0.24","0.25","0.25","286.46K","4.17%"
"06/29/2022","0.24","0.25","0.25","0.24","212.51M","-4.00%"
"06/28/2022","0.25","0.25","0.25","0.25","753.77K","0.00%"
"06/27/2022","0.25","0.25","0.25","0.24","1.56M","0.00%"
"06/24/2022","0.25","0.25","0.25","0.25","4.95M","0.00%"
"06/23/2022","0.25","0.25","0.25","0.25","40.13M","0.00%"
"06/22/2022","0.25","0.25","0.25","0.24","98.07K","0.00%"
"06/21/2022","0.25","0.25","0.24","0.24","46.04K","0.00%"
"06/20/2022","0.25","0.25","0.25","0.25","915.02K","0.00%"
"06/17/2022","0.25","0.24","0.25","0.24","4.04M","4.17%"
"06/16/2022","0.24","0.24","0.24","0.24","504.17K","0.00%"
"06/15/2022","0.24","0.25","0.24","0.24","981.65K","-4.00%"
"06/14/2022","0.25","0.25","0.25","0.25","2.09M","0.00%"
"06/10/2022","0.25","0.25","0.25","0.25","544.59K","0.00%"
"06/09/2022","0.25","0.25","0.25","0.24","102.50K","0.00%"
"06/08/2022","0.25","0.25","0.25","0.24","69.70K","0.00%"
"06/07/2022","0.25","0.25","0.25","0.24","60.58K","0.00%"
"06/06/2022","0.25","0.25","0.26","0.24","147.48K","0.00%"
"06/03/2022","0.25","0.25","0.25","0.24","1.90M","0.00%"
"06/02/2022","0.25","0.24","0.25","0.24","2.06M","4.17%"
"06/01/2022","0.24","0.25","0.25","0.24","5.13M","-4.00%"
"05/31/2022","0.25","0.25","0.25","0.25","1.84M","0.00%"
"05/30/2022","0.25","0.24","0.25","0.25","1.29M","4.17%"
"05/27/2022","0.24","0.25","0.24","0.24","815.70K","-4.00%"
"05/26/2022","0.25","0.24","0.25","0.24","6.08M","4.17%"
"05/25/2022","0.24","0.25","0.24","0.24","3.33M","-4.00%"
"05/24/2022","0.25","0.27","0.25","0.25","8.01M","-7.41%"
"05/23/2022","0.27","0.25","0.27","0.27","860.96K","8.00%"
"05/20/2022","0.25","0.26","0.25","0.25","335.83K","-3.85%"
"05/19/2022","0.26","0.25","0.26","0.25","2.41M","4.00%"
"05/18/2022","0.25","0.25","0.25","0.25","313.00K","0.00%"
"05/17/2022","0.25","0.25","0.26","0.25","2.22M","0.00%"
"05/16/2022","0.25","0.25","0.25","0.25","814.65K","0.00%"
"05/13/2022","0.25","0.26","0.26","0.25","1.54M","-3.85%"
"05/12/2022","0.26","0.26","0.26","0.26","2.75M","0.00%"
"05/11/2022","0.26","0.25","0.26","0.24","14.28M","4.00%"
"05/10/2022","0.25","0.26","0.25","0.24","4.04M","-3.85%"
"05/09/2022","0.26","0.26","0.26","0.26","2.03M","0.00%"
"05/06/2022","0.26","0.24","0.26","0.26","373.10K","8.33%"
"05/05/2022","0.24","0.26","0.24","0.24","340.09K","-7.69%"
"05/04/2022","0.26","0.25","0.26","0.26","941.61K","4.00%"
"04/29/2022","0.25","0.25","0.25","0.25","337.18K","0.00%"
"04/28/2022","0.25","0.25","0.25","0.25","294.17K","0.00%"
"04/27/2022","0.25","0.25","0.26","0.25","1.80M","0.00%"
"04/26/2022","0.25","0.25","0.26","0.25","1.25M","0.00%"
"04/25/2022","0.25","0.26","0.26","0.25","2.80M","-3.85%"
"04/22/2022","0.26","0.25","0.26","0.26","316.77K","4.00%"
"04/21/2022","0.25","0.25","0.26","0.24","53.85K","0.00%"
"04/20/2022","0.25","0.25","0.25","0.23","16.37M","0.00%"
"04/19/2022","0.25","0.25","0.25","0.25","458.07K","0.00%"
"04/14/2022","0.25","0.25","0.25","0.25","1.52M","0.00%"
"04/13/2022","0.25","0.24","0.25","0.25","4.11M","4.17%"
"04/12/2022","0.24","0.24","0.24","0.24","1.37M","0.00%"
"04/11/2022","0.24","0.26","0.25","0.24","1.05M","-7.69%"
"04/08/2022","0.26","0.26","0.26","0.25","668.40K","0.00%"
"04/07/2022","0.26","0.26","0.26","0.25","202.03K","0.00%"
"04/06/2022","0.26","0.24","0.26","0.25","1.61M","8.33%"
"04/05/2022","0.24","0.25","0.25","0.24","772.72K","-4.00%"
"04/04/2022","0.25","0.25","0.25","0.25","3.26M","0.00%"
"04/01/2022","0.25","0.24","0.25","0.25","1.85M","4.17%"
"03/31/2022","0.24","0.25","0.24","0.24","798.31K","-4.00%"
"03/30/2022","0.25","0.24","0.25","0.25","199.57K","4.17%"
"03/29/2022","0.24","0.25","0.24","0.24","1.80M","-4.00%"
"03/28/2022","0.25","0.25","0.26","0.24","71.80K","0.00%"
"03/25/2022","0.25","0.25","0.25","0.25","626.60K","0.00%"
"03/24/2022","0.25","0.25","0.26","0.25","1.53M","0.00%"
"03/23/2022","0.25","0.27","0.25","0.25","2.17M","-7.41%"
"03/22/2022","0.27","0.27","0.26","0.25","10.30K","0.00%"
"03/21/2022","0.27","0.25","0.27","0.27","163.47K","8.00%"
"03/18/2022","0.25","0.27","0.27","0.25","5.63M","-7.41%"
"03/17/2022","0.27","0.27","0.27","0.25","199.87K","0.00%"
"03/16/2022","0.27","0.27","0.27","0.25","641.33K","0.00%"
"03/15/2022","0.27","0.27","0.27","0.26","611.03K","0.00%"
"03/14/2022","0.27","0.26","0.27","0.27","449.54K","3.85%"
"03/11/2022","0.26","0.27","0.26","0.25","1.81M","-3.70%"
"03/10/2022","0.27","0.27","0.27","0.25","7.93M","0.00%"
"03/09/2022","0.27","0.25","0.27","0.26","2.24M","8.00%"
"03/08/2022","0.25","0.26","0.26","0.25","8.67M","-3.85%"
"03/07/2022","0.26","0.25","0.26","0.26","1.16M","4.00%"
"03/04/2022","0.25","0.26","0.26","0.25","4.36M","-3.85%"
"03/03/2022","0.26","0.26","0.26","0.26","1.01M","0.00%"
"03/02/2022","0.26","0.27","0.27","0.26","1.38M","-3.70%"
"03/01/2022","0.27","0.28","0.28","0.27","3.39M","-3.57%"
"02/28/2022","0.28","0.28","0.28","0.27","527.35K","0.00%"
"02/25/2022","0.28","0.27","0.28","0.26","1.70M","3.70%"
"02/24/2022","0.27","0.26","0.28","0.27","660.85K","3.85%"
"02/23/2022","0.26","0.27","0.28","0.26","3.72M","-3.70%"
"02/22/2022","0.27","0.26","0.27","0.26","386.08K","3.85%"
"02/21/2022","0.26","0.28","0.26","0.26","319.14K","-7.14%"
"02/18/2022","0.28","0.28","0.28","0.26","3.98M","0.00%"
"02/17/2022","0.28","0.27","0.28","0.28","305.51K","3.70%"
"02/16/2022","0.27","0.27","0.27","0.27","2.22M","0.00%"
"02/15/2022","0.27","0.26","0.27","0.26","1.23M","3.85%"
"02/14/2022","0.26","0.26","0.27","0.26","3.16M","0.00%"
"02/11/2022","0.26","0.26","0.27","0.26","5.35M","0.00%"
"02/10/2022","0.26","0.26","0.26","0.26","2.87M","0.00%"
"02/09/2022","0.26","0.25","0.26","0.25","6.51M","4.00%"
"02/08/2022","0.25","0.26","0.26","0.25","3.03M","-3.85%"
"02/07/2022","0.26","0.26","0.26","0.26","719.05K","0.00%"
"02/04/2022","0.26","0.26","0.27","0.26","2.69M","0.00%"
"02/03/2022","0.26","0.27","0.27","0.26","1.86M","-3.70%"
"02/02/2022","0.27","0.27","0.28","0.26","3.94M","0.00%"
"02/01/2022","0.27","0.26","0.27","0.26","1.45M","3.85%"
"01/31/2022","0.26","0.28","0.27","0.26","4.66M","-7.14%"
"01/28/2022","0.28","0.27","0.28","0.27","18.20M","3.70%"
"01/27/2022","0.27","0.26","0.27","0.27","5.44M","3.85%"
"01/26/2022","0.26","0.26","0.27","0.25","48.26M","0.00%"
"01/25/2022","0.26","0.27","0.28","0.26","3.02M","-3.70%"
"01/24/2022","0.27","0.27","0.27","0.27","1.05M","0.00%"
"01/21/2022","0.27","0.26","0.27","0.26","3.31M","3.85%"
"01/20/2022","0.26","0.26","0.26","0.25","9.49M","0.00%"
"01/19/2022","0.26","0.26","0.27","0.26","6.80M","0.00%"
"01/18/2022","0.26","0.25","0.27","0.26","7.62M","4.00%"
"01/17/2022","0.25","0.27","0.26","0.25","5.08M","-7.41%"
"01/14/2022","0.27","0.28","0.28","0.26","747.42K","-3.57%"
"01/13/2022","0.28","0.29","0.29","0.27","13.75M","-3.45%"
"01/12/2022","0.29","0.27","0.29","0.28","6.26M","7.41%"
"01/11/2022","0.27","0.30","0.29","0.27","6.56M","-10.00%"
"01/10/2022","0.30","0.31","0.30","0.28","4.39M","-3.23%"
"01/07/2022","0.31","0.31","0.31","0.29","188.87K","0.00%"
"01/06/2022","0.31","0.30","0.31","0.29","3.23M","3.33%"
"01/05/2022","0.30","0.32","0.31","0.29","6.93M","-6.25%"
"01/04/2022","0.32","0.33","0.33","0.30","8.49M","-3.03%"
"12/31/2021","0.33","0.34","0.33","0.31","20.21M","-2.94%"
"12/30/2021","0.34","0.31","0.34","0.31","13.84M","9.68%"
"12/29/2021","0.31","0.32","0.31","0.29","9.53M","-3.12%"
"12/24/2021","0.32","0.32","0.32","0.31","2.38M","0.00%"
"12/23/2021","0.32","0.30","0.32","0.30","3.25M","6.67%"
"12/22/2021","0.30","0.29","0.30","0.27","15.04M","3.45%"
"12/21/2021","0.29","0.28","0.29","0.26","6.93M","3.57%"
"12/20/2021","0.28","0.26","0.28","0.26","9.36M","7.69%"
"12/17/2021","0.26","0.24","0.26","0.24","5.37M","8.33%"
"12/16/2021","0.24","0.25","0.24","0.24","2.19M","-4.00%"
"12/15/2021","0.25","0.25","0.25","0.24","9.48M","0.00%"
"12/14/2021","0.25","0.25","0.25","0.25","847.72K","0.00%"
"12/13/2021","0.25","0.26","0.26","0.24","2.71M","-3.85%"
"12/10/2021","0.26","0.26","0.26","0.24","55.24K","0.00%"
"12/09/2021","0.26","0.24","0.26","0.26","1.07M","8.33%"
"12/08/2021","0.24","0.26","0.25","0.24","3.74M","-7.69%"
"12/07/2021","0.26","0.26","0.26","0.24","65.46K","0.00%"
"12/06/2021","0.26","0.26","0.26","0.25","175.83K","0.00%"
"12/03/2021","0.26","0.26","0.26","0.24","20.17M","0.00%"
"12/02/2021","0.26","0.25","0.26","0.25","1.52M","4.00%"
"12/01/2021","0.25","0.26","0.26","0.25","655.24K","-3.85%"
"11/30/2021","0.26","0.26","0.27","0.26","2.49M","0.00%"
"11/29/2021","0.26","0.26","0.28","0.26","9.26M","0.00%"
"11/26/2021","0.26","0.26","0.27","0.25","379.14K","0.00%"
"11/25/2021","0.26","0.26","0.27","0.26","1.92M","0.00%"
"11/24/2021","0.26","0.25","0.27","0.26","3.44M","4.00%"
"11/23/2021","0.25","0.26","0.25","0.25","1.31M","-3.85%"
"11/22/2021","0.26","0.26","0.26","0.24","133.98M","0.00%"
"11/19/2021","0.26","0.26","0.26","0.24","2.33M","0.00%"
"11/18/2021","0.26","0.25","0.26","0.25","1.49M","4.00%"
"11/17/2021","0.25","0.27","0.26","0.25","569.50K","-7.41%"
"11/16/2021","0.27","0.28","0.29","0.27","2.28M","-6.90%"
"11/15/2021","0.29","0.27","0.29","0.27","2.17M","7.41%"
"11/12/2021","0.27","0.27","0.27","0.25","167.55K","0.00%"
"11/11/2021","0.27","0.27","0.28","0.28","92.00K","0.00%"
"11/10/2021","0.27","0.25","0.27","0.27","695.45K","8.00%"
"11/09/2021","0.25","0.26","0.25","0.25","964.30K","-3.85%"
"11/08/2021","0.26","0.27","0.27","0.26","2.49M","-3.70%"
"11/05/2021","0.27","0.25","0.27","0.25","2.50M","8.00%"
"11/04/2021","0.25","0.25","0.26","0.25","1.68M","0.00%"
"11/03/2021","0.25","0.25","0.26","0.24","21.55M","0.00%"
"11/02/2021","0.25","0.26","0.27","0.24","6.26M","-3.85%"
"11/01/2021","0.26","0.28","0.28","0.26","52.44M","-7.14%"
"10/29/2021","0.28","0.28","0.28","0.27","7.98M","0.00%"
"10/28/2021","0.28","0.29","0.29","0.28","4.28M","-3.45%"
"10/27/2021","0.29","0.29","0.29","0.28","667.22K","0.00%"
"10/26/2021","0.29","0.30","0.30","0.29","2.88M","-3.33%"
"10/25/2021","0.30","0.28","0.30","0.30","869.18K","7.14%"
"10/22/2021","0.28","0.28","0.28","0.28","18.10M","0.00%"
"10/21/2021","0.28","0.29","0.28","0.27","1.10M","-3.45%"
"10/20/2021","0.29","0.28","0.29","0.29","2.02M","3.57%"
"10/18/2021","0.28","0.30","0.29","0.28","6.19M","-6.67%"
"10/15/2021","0.30","0.30","0.30","0.29","108.80K","0.00%"
"10/14/2021","0.30","0.30","0.30","0.30","1.07M","0.00%"
"10/13/2021","0.30","0.30","0.30","0.29","16.76M","0.00%"
"10/12/2021","0.30","0.30","0.30","0.30","1.09M","0.00%"
"10/11/2021","0.30","0.30","0.30","0.29","1.35M","0.00%"
"10/08/2021","0.30","0.31","0.30","0.30","1.16M","-3.23%"
"10/07/2021","0.31","0.30","0.31","0.30","422.45K","3.33%"
"10/06/2021","0.30","0.30","0.31","0.30","11.26M","0.00%"
"10/05/2021","0.30","0.30","0.30","0.30","2.52M","0.00%"
"10/04/2021","0.30","0.30","0.30","0.30","1.30M","0.00%"
"09/30/2021","0.30","0.30","0.30","0.30","15.25M","0.00%"
"09/29/2021","0.30","0.29","0.30","0.29","2.21M","3.45%"
"09/28/2021","0.29","0.29","0.30","0.29","806.47K","0.00%"
"09/27/2021","0.29","0.30","0.29","0.29","2.40M","-3.33%"
