"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2022","277.00","277.00","277.00","277.00","208.67K","0.00%"
"05/31/2022","277.00","277.00","277.00","277.00","152.69K","-6.73%"
"05/30/2022","297.00","297.00","297.00","297.00","180.58K","0.00%"
"05/27/2022","297.00","297.00","297.00","297.00","309.27K","0.00%"
"05/26/2022","297.00","297.00","297.00","297.00","863.62K","0.00%"
"05/25/2022","297.00","297.00","297.00","297.00","193.58K","0.00%"
"05/24/2022","297.00","300.00","297.00","297.00","1.20M","-1.00%"
"05/23/2022","300.00","300.00","300.00","300.00","226.65K","0.00%"
"05/20/2022","300.00","300.00","300.00","300.00","251.79K","0.00%"
"05/19/2022","300.00","300.00","300.00","300.00","88.92K","0.00%"
"05/18/2022","300.00","300.00","300.00","300.00","160.56K","0.00%"
"05/17/2022","300.00","300.00","300.00","300.00","324.02K","0.00%"
"05/16/2022","300.00","300.00","300.00","300.00","225.48K","0.00%"
"05/13/2022","300.00","300.00","300.00","300.00","340.95K","0.00%"
"05/12/2022","300.00","300.00","300.00","300.00","1.71M","0.00%"
"05/11/2022","300.00","292.40","300.00","300.00","3.80M","2.60%"
"05/10/2022","292.40","292.40","292.40","292.40","85.78K","0.00%"
"05/09/2022","292.40","292.40","292.40","292.40","403.64K","0.00%"
"05/06/2022","292.40","292.40","292.40","292.40","234.20K","0.00%"
"05/05/2022","292.40","292.40","292.40","292.40","406.84K","0.00%"
"05/04/2022","292.40","292.40","299.30","292.40","1.09M","0.00%"
"04/29/2022","292.40","285.80","292.40","292.40","604.83K","2.31%"
"04/28/2022","285.80","285.80","285.80","285.80","97.25K","0.00%"
"04/27/2022","285.80","285.80","285.80","285.80","31.91K","0.00%"
"04/26/2022","285.80","285.80","285.80","285.80","204.68K","0.00%"
"04/25/2022","285.80","285.40","285.80","285.80","302.93K","0.14%"
"04/22/2022","285.40","285.40","285.40","285.40","306.63K","0.00%"
"04/21/2022","285.40","285.40","285.40","285.40","159.00K","0.00%"
"04/20/2022","285.40","280.00","285.40","285.40","465.16K","1.93%"
"04/19/2022","280.00","280.00","280.00","280.00","282.75K","0.00%"
"04/14/2022","280.00","273.50","280.00","280.00","467.43K","2.38%"
"04/13/2022","273.50","273.50","273.50","273.50","203.81K","0.00%"
"04/12/2022","273.50","273.50","273.50","273.50","154.55K","0.00%"
"04/11/2022","273.50","273.50","273.50","273.50","335.69K","0.00%"
"04/08/2022","273.50","273.50","273.50","273.50","184.66K","0.00%"
"04/07/2022","273.50","273.50","273.50","273.50","90.70K","0.00%"
"04/06/2022","273.50","273.50","273.50","273.50","74.31K","0.00%"
"04/05/2022","273.50","273.50","273.50","273.50","49.06K","0.00%"
"04/04/2022","273.50","273.50","273.50","273.50","123.42K","0.00%"
"04/01/2022","273.50","273.50","273.50","273.50","39.64K","0.00%"
"03/31/2022","273.50","273.50","273.50","273.50","242.89K","0.00%"
"03/30/2022","273.50","273.50","273.50","273.50","52.30K","0.00%"
"03/29/2022","273.50","273.50","273.50","273.50","59.79K","0.00%"
"03/28/2022","273.50","273.50","273.50","273.50","177.11K","0.00%"
"03/25/2022","273.50","273.50","273.50","273.50","153.66K","0.00%"
"03/24/2022","273.50","273.50","273.50","273.50","16.06K","0.00%"
"03/23/2022","273.50","273.50","273.50","273.50","0.82K","0.00%"
"03/22/2022","273.50","273.50","273.50","273.50","28.63K","0.00%"
"03/21/2022","273.50","273.50","273.50","273.50","114.21K","0.00%"
"03/18/2022","273.50","273.50","273.50","273.50","281.07K","0.00%"
"03/17/2022","273.50","273.50","273.50","273.50","546.11K","0.00%"
"03/16/2022","273.50","273.50","273.50","273.50","745.29K","0.00%"
"03/15/2022","273.50","273.50","273.50","273.50","155.39K","0.00%"
"03/14/2022","273.50","273.50","273.50","273.50","246.52K","0.00%"
"03/11/2022","273.50","273.50","273.50","273.50","51.51K","0.00%"
"03/10/2022","273.50","273.50","273.50","273.50","267.02K","0.00%"
"03/09/2022","273.50","273.50","273.50","273.50","64.76K","0.00%"
"03/08/2022","273.50","273.50","273.50","273.50","142.74K","0.00%"
"03/07/2022","273.50","273.50","273.50","273.50","42.90K","0.00%"
"03/04/2022","273.50","273.50","273.50","273.50","45.09K","0.00%"
"03/03/2022","273.50","273.50","273.50","273.50","56.55K","0.00%"
"03/02/2022","273.50","273.50","273.50","273.50","225.20K","0.00%"
"03/01/2022","273.50","273.50","273.50","273.50","1.43M","0.00%"
"02/28/2022","273.50","273.50","273.50","273.50","127.34K","0.00%"
"02/25/2022","273.50","273.50","273.50","273.50","221.21K","0.00%"
"02/24/2022","273.50","273.50","273.50","273.50","120.03K","0.00%"
"02/23/2022","273.50","273.50","273.50","273.50","16.15K","0.00%"
"02/22/2022","273.50","273.50","273.50","273.50","221.38K","0.00%"
"02/21/2022","273.50","273.50","273.50","273.50","115.43K","0.00%"
"02/18/2022","273.50","273.50","273.50","273.50","234.16K","0.00%"
"02/17/2022","273.50","273.50","273.50","273.50","7.52K","0.00%"
"02/16/2022","273.50","274.80","273.50","273.50","256.78K","-0.47%"
"02/15/2022","274.80","274.80","274.80","274.80","74.10K","0.00%"
"02/14/2022","274.80","274.80","274.80","274.80","813.10K","0.00%"
"02/11/2022","274.80","274.80","274.80","274.80","38.93K","0.00%"
"02/10/2022","274.80","274.80","274.80","274.80","60.18K","0.00%"
"02/09/2022","274.80","274.80","274.80","274.80","32.83K","0.00%"
"02/08/2022","274.80","274.80","274.80","274.80","49.62K","0.00%"
"02/07/2022","274.80","274.80","274.80","274.80","113.59K","0.00%"
"02/04/2022","274.80","274.80","274.80","274.80","150.45K","0.00%"
"02/03/2022","274.80","260.60","274.80","274.80","839.53K","5.45%"
"02/02/2022","260.60","260.60","260.60","260.60","169.23K","0.00%"
"02/01/2022","260.60","260.60","260.60","260.60","39.64K","0.00%"
"01/31/2022","260.60","260.60","260.60","260.60","487.56K","0.00%"
"01/28/2022","260.60","260.60","260.60","260.60","29.38K","0.00%"
"01/27/2022","260.60","284.90","260.60","260.60","256.87K","-8.53%"
"01/26/2022","284.90","284.90","284.90","284.90","41.47K","0.00%"
"01/25/2022","284.90","284.90","284.90","284.90","45.23K","0.00%"
"01/24/2022","284.90","284.90","284.90","284.90","139.33K","0.00%"
"01/21/2022","284.90","284.90","284.90","284.90","56.71K","0.00%"
"01/20/2022","284.90","270.00","284.90","270.00","102.92M","5.52%"
"01/19/2022","270.00","270.00","270.00","260.00","24.45M","0.00%"
"01/18/2022","270.00","270.00","270.00","270.00","463.03K","0.00%"
"01/17/2022","270.00","270.00","270.00","270.00","246.37K","0.00%"
"01/14/2022","270.00","275.00","270.00","270.00","741.46K","-1.82%"
"01/13/2022","275.00","275.00","275.00","275.00","780.27K","0.00%"
"01/12/2022","275.00","259.00","276.90","275.00","2.13M","6.18%"
"01/11/2022","259.00","260.00","260.00","259.00","1.47M","-0.38%"
"01/10/2022","260.00","250.00","260.00","258.00","2.65M","4.00%"
"01/07/2022","250.00","250.00","250.00","250.00","475.83K","0.00%"
"01/06/2022","250.00","250.00","250.00","250.00","421.53K","0.00%"
"01/05/2022","250.00","257.00","250.00","250.00","606.43K","-2.72%"
"01/04/2022","257.00","257.00","257.00","257.00","220.76K","0.00%"
"12/31/2021","257.00","257.00","257.00","257.00","118.63K","0.00%"
"12/30/2021","257.00","257.00","257.00","257.00","46.48K","0.00%"
"12/29/2021","257.00","257.00","257.00","257.00","26.07K","0.00%"
"12/24/2021","257.00","257.00","257.00","257.00","75.41K","0.00%"
"12/23/2021","257.00","256.50","257.00","257.00","230.27K","0.19%"
"12/22/2021","256.50","256.50","256.50","256.50","348.19K","0.00%"
"12/21/2021","256.50","256.50","256.50","256.50","193.90K","0.00%"
"12/20/2021","256.50","255.00","258.00","256.50","2.81M","0.59%"
"12/17/2021","255.00","252.00","255.00","255.00","2.29M","1.19%"
"12/16/2021","252.00","255.00","252.00","252.00","1.08M","-1.18%"
"12/15/2021","255.00","255.00","255.00","255.00","114.75K","0.00%"
"12/14/2021","255.00","255.00","255.00","255.00","309.28K","0.00%"
"12/13/2021","255.00","252.00","260.00","251.00","2.95M","1.19%"
"12/10/2021","252.00","252.00","252.00","252.00","118.95K","0.00%"
"12/09/2021","252.00","280.00","252.00","252.00","850.84K","-10.00%"
"12/08/2021","280.00","280.00","280.00","280.00","36.16K","0.00%"
"12/07/2021","280.00","280.00","280.00","280.00","29.90K","0.00%"
"12/06/2021","280.00","280.00","280.00","280.00","19.35K","0.00%"
"12/03/2021","280.00","280.00","280.00","280.00","74.41K","0.00%"
"12/02/2021","280.00","280.00","280.00","280.00","188.38K","0.00%"
"12/01/2021","280.00","280.00","280.00","280.00","147.86K","0.00%"
"11/30/2021","280.00","280.00","280.00","280.00","244.09K","0.00%"
"11/29/2021","280.00","280.00","280.00","280.00","217.65K","0.00%"
"11/26/2021","280.00","280.00","280.00","280.00","60.98K","0.00%"
"11/25/2021","280.00","280.00","280.00","280.00","175.52K","0.00%"
"11/24/2021","280.00","280.00","280.00","280.00","727.27K","0.00%"
"11/23/2021","280.00","280.00","280.00","280.00","47.63K","0.00%"
"11/22/2021","280.00","280.00","280.00","280.00","397.72K","0.00%"
"11/19/2021","280.00","280.00","280.00","280.00","65.47K","0.00%"
"11/18/2021","280.00","280.00","280.00","280.00","543.55K","0.00%"
"11/17/2021","280.00","280.00","280.00","280.00","48.93K","0.00%"
"11/16/2021","280.00","280.00","280.00","280.00","232.05K","0.00%"
"11/15/2021","280.00","280.00","280.00","280.00","97.42K","0.00%"
"11/12/2021","280.00","280.00","280.00","280.00","144.49K","0.00%"
"11/11/2021","280.00","280.00","280.00","280.00","100.50K","0.00%"
"11/10/2021","280.00","280.00","280.00","280.00","260.94K","0.00%"
"11/09/2021","280.00","280.00","280.00","280.00","90.84K","0.00%"
"11/08/2021","280.00","280.00","280.00","280.00","137.56K","0.00%"
"11/05/2021","280.00","280.00","280.00","280.00","26.85K","0.00%"
"11/04/2021","280.00","280.00","280.00","280.00","18.93K","0.00%"
"11/03/2021","280.00","280.00","280.00","280.00","109.92K","0.00%"
"11/02/2021","280.00","280.00","280.00","280.00","352.77K","0.00%"
"11/01/2021","280.00","280.00","280.00","280.00","309.93K","0.00%"
"10/29/2021","280.00","280.00","280.00","280.00","105.02K","0.00%"
"10/28/2021","280.00","280.00","280.00","280.00","46.34K","0.00%"
"10/27/2021","280.00","280.00","280.00","280.00","266.10K","0.00%"
"10/26/2021","280.00","280.00","280.00","280.00","435.47K","0.00%"
"10/25/2021","280.00","280.00","280.00","280.00","71.23K","0.00%"
"10/22/2021","280.00","280.00","280.00","280.00","29.68K","0.00%"
"10/21/2021","280.00","280.00","280.00","280.00","26.48K","0.00%"
"10/20/2021","280.00","280.00","280.00","280.00","90.31K","0.00%"
"10/18/2021","280.00","280.00","280.00","280.00","27.73K","0.00%"
"10/15/2021","280.00","280.00","280.00","280.00","80.35K","0.00%"
"10/14/2021","280.00","280.00","280.00","280.00","34.91K","0.00%"
"10/13/2021","280.00","280.00","280.00","280.00","207.50K","0.00%"
"10/12/2021","280.00","280.00","280.00","280.00","45.49K","0.00%"
"10/11/2021","280.00","280.00","280.00","280.00","485.34K","0.00%"
"10/08/2021","280.00","280.00","280.00","280.00","90.71K","0.00%"
"10/07/2021","280.00","280.00","280.00","280.00","144.21K","0.00%"
"10/06/2021","280.00","280.00","280.00","280.00","116.78K","0.00%"
"10/05/2021","280.00","280.00","280.00","280.00","102.35K","0.00%"
"10/04/2021","280.00","280.00","280.00","280.00","44.91K","0.00%"
"09/30/2021","280.00","261.00","280.00","249.00","4.20M","7.28%"
"09/29/2021","261.00","245.00","261.00","250.00","1.21M","6.53%"
"09/28/2021","245.00","245.00","245.00","245.00","462.86K","0.00%"
"09/27/2021","245.00","245.00","245.00","245.00","41.47K","0.00%"
"09/24/2021","245.00","245.00","245.00","245.00","142.78K","0.00%"
"09/23/2021","245.00","245.00","245.00","245.00","291.28K","0.00%"
"09/22/2021","245.00","245.00","245.00","245.00","91.35K","0.00%"
"09/21/2021","245.00","245.00","245.00","245.00","1.22M","0.00%"
"09/20/2021","245.00","245.00","245.00","245.00","185.20K","0.00%"
"09/17/2021","245.00","245.00","245.00","245.00","114.39K","0.00%"
"09/16/2021","245.00","245.00","245.00","245.00","14.18K","0.00%"
"09/15/2021","245.00","245.00","245.00","245.00","55.52K","0.00%"
"09/14/2021","245.00","245.00","245.00","245.00","114.16K","0.00%"
"09/13/2021","245.00","245.00","245.00","245.00","89.40K","0.00%"
"09/10/2021","245.00","245.00","245.00","245.00","14.30K","0.00%"
"09/09/2021","245.00","245.00","245.00","245.00","65.60K","0.00%"
"09/08/2021","245.00","245.00","245.00","245.00","439.03K","0.00%"
"09/07/2021","245.00","245.00","245.00","245.00","73.87K","0.00%"
"09/06/2021","245.00","245.00","245.00","245.00","131.73K","0.00%"
"09/03/2021","245.00","245.00","245.00","245.00","22.45K","0.00%"
"09/02/2021","245.00","243.00","245.00","245.00","701.50K","0.82%"
"09/01/2021","243.00","243.00","243.00","243.00","86.16K","0.00%"
"08/31/2021","243.00","243.00","243.00","243.00","94.98K","0.00%"
"08/30/2021","243.00","249.60","243.00","243.00","266.37K","-2.64%"
"08/27/2021","249.60","249.60","249.60","249.60","179.29K","0.00%"
"08/26/2021","249.60","249.60","249.60","249.60","71.18K","0.00%"
"08/25/2021","249.60","249.60","249.60","249.60","225.76K","0.00%"
"08/24/2021","249.60","249.60","249.60","249.60","159.52K","0.00%"
"08/23/2021","249.60","249.60","249.60","249.60","70.67K","0.00%"
"08/20/2021","249.60","249.60","249.60","249.60","38.78K","0.00%"
"08/19/2021","249.60","249.60","249.60","249.60","88.84K","0.00%"
"08/18/2021","249.60","249.60","249.60","249.60","419.21K","0.00%"
"08/17/2021","249.60","241.60","249.60","249.60","583.76K","3.31%"
"08/16/2021","241.60","241.60","241.60","241.60","315.92K","0.00%"
"08/13/2021","241.60","241.60","241.60","241.60","367.28K","0.00%"
"08/12/2021","241.60","240.00","241.60","237.60","493.26K","0.67%"
"08/11/2021","240.00","240.00","240.00","240.00","102.36K","0.00%"
"08/10/2021","240.00","240.00","240.00","240.00","74.71K","0.00%"
"08/09/2021","240.00","248.10","240.00","240.00","296.04K","-3.26%"
"08/06/2021","248.10","248.10","248.10","248.10","1.21M","0.00%"
"08/05/2021","248.10","248.10","248.10","248.10","75.11K","0.00%"
"08/04/2021","248.10","248.10","248.10","248.10","122.36K","0.00%"
"08/03/2021","248.10","248.10","248.10","248.10","448.92K","0.00%"
"08/02/2021","248.10","248.10","248.10","248.10","143.52K","0.00%"
"07/30/2021","248.10","248.00","248.10","248.10","586.80K","0.04%"
"07/29/2021","248.00","248.00","248.00","248.00","69.06K","0.00%"
"07/28/2021","248.00","248.00","248.00","248.00","81.29K","0.00%"
"07/27/2021","248.00","248.00","248.00","248.00","331.37K","0.00%"
"07/26/2021","248.00","248.00","248.00","248.00","423.84K","0.00%"
"07/23/2021","248.00","248.00","248.00","248.00","440.05K","0.00%"
"07/22/2021","248.00","230.00","248.90","248.00","361.66K","7.83%"
"07/19/2021","230.00","230.00","230.00","230.00","104.00K","0.00%"
"07/16/2021","230.00","230.00","230.00","230.00","205.44K","0.00%"
"07/15/2021","230.00","230.00","230.00","230.00","176.00K","0.00%"
"07/14/2021","230.00","230.00","230.00","230.00","305.96K","0.00%"
"07/13/2021","230.00","230.00","230.00","230.00","169.61K","0.00%"
"07/12/2021","230.00","230.00","230.00","230.00","111.66K","0.00%"
"07/09/2021","230.00","229.90","230.00","230.00","2.03M","0.04%"
"07/08/2021","229.90","229.90","229.90","229.90","39.17K","0.00%"
"07/07/2021","229.90","229.90","229.90","229.90","67.56K","0.00%"
"07/06/2021","229.90","229.90","229.90","229.90","49.10K","0.00%"
"07/05/2021","229.90","229.90","229.90","229.90","172.30K","0.00%"
"07/02/2021","229.90","221.00","229.90","229.80","917.08K","4.03%"
"07/01/2021","221.00","221.00","221.00","221.00","400.00K","0.00%"
"06/30/2021","221.00","221.00","221.00","221.00","18.23K","0.00%"
"06/29/2021","221.00","221.00","221.00","221.00","689.17K","0.00%"
"06/28/2021","221.00","221.00","221.00","221.00","449.27K","0.00%"
"06/25/2021","221.00","230.00","221.00","221.00","490.43K","-3.91%"
"06/24/2021","230.00","230.00","230.00","230.00","105.36K","0.00%"
"06/23/2021","230.00","230.00","230.00","230.00","65.50K","0.00%"
"06/22/2021","230.00","230.00","230.00","230.00","377.09K","0.00%"
"06/21/2021","230.00","230.00","230.00","230.00","87.81K","0.00%"
"06/18/2021","230.00","230.00","230.00","230.00","43.12K","0.00%"
"06/17/2021","230.00","230.00","230.00","230.00","83.53K","0.00%"
"06/16/2021","230.00","230.00","230.00","230.00","221.76K","0.00%"
"06/15/2021","230.00","230.00","230.00","230.00","48.26K","0.00%"
"06/11/2021","230.00","230.00","230.00","230.00","480.36K","0.00%"
"06/10/2021","230.00","230.00","230.00","230.00","311.73K","0.00%"
"06/09/2021","230.00","225.00","230.00","227.00","2.26M","2.22%"
"06/08/2021","225.00","220.00","225.00","225.00","483.39K","2.27%"
"06/07/2021","220.00","220.00","220.00","220.00","426.88K","0.00%"
"06/04/2021","220.00","215.50","220.00","220.00","1.28M","2.09%"
"06/03/2021","215.50","215.50","215.50","215.50","433.53K","0.00%"
"06/02/2021","215.50","212.50","215.50","215.50","544.28K","1.41%"
"06/01/2021","212.50","212.50","212.50","212.50","401.80K","0.00%"
"05/31/2021","212.50","212.50","212.50","212.50","678.75K","0.00%"
"05/28/2021","212.50","204.00","212.50","212.50","413.66K","4.17%"
"05/27/2021","204.00","210.00","204.00","204.00","507.35K","-2.86%"
"05/26/2021","210.00","210.00","210.00","210.00","314.83K","0.00%"
"05/25/2021","210.00","210.00","210.00","210.00","41.71K","0.00%"
"05/24/2021","210.00","210.00","210.00","210.00","90.62K","0.00%"
"05/21/2021","210.00","210.00","210.00","210.00","12.90K","0.00%"
"05/20/2021","210.00","214.00","210.00","210.00","193.07K","-1.87%"
"05/19/2021","214.00","215.00","214.00","214.00","282.44K","-0.47%"
"05/18/2021","215.00","215.00","215.00","215.00","148.39K","0.00%"
"05/17/2021","215.00","215.00","215.00","215.00","132.70K","0.00%"
"05/14/2021","215.00","215.00","215.00","215.00","298.85K","0.00%"
"05/11/2021","215.00","211.60","215.00","215.00","417.09K","1.61%"
"05/10/2021","211.60","211.60","211.60","211.60","338.75K","0.00%"
"05/07/2021","211.60","211.60","211.60","211.60","18.25K","0.00%"
"05/06/2021","211.60","217.00","211.60","211.60","285.15K","-2.49%"
"05/05/2021","217.00","217.00","217.00","217.00","338.20K","0.00%"
"05/04/2021","217.00","217.00","217.00","217.00","342.03K","0.00%"
"04/30/2021","217.00","220.00","217.00","213.60","856.01K","-1.36%"
"04/29/2021","220.00","204.00","220.00","220.00","1.44M","7.84%"
"04/28/2021","204.00","204.00","204.00","204.00","358.18K","-7.27%"
"04/27/2021","220.00","220.00","220.00","220.00","44.23K","0.00%"
"04/26/2021","220.00","220.00","220.00","220.00","505.76K","0.00%"
"04/23/2021","220.00","220.00","220.00","220.00","603.93K","0.00%"
"04/22/2021","220.00","220.00","220.00","220.00","430.88K","0.00%"
"04/21/2021","220.00","220.00","220.00","220.00","393.68K","0.00%"
"04/20/2021","220.00","220.00","220.00","220.00","293.36K","0.00%"
"04/19/2021","220.00","220.00","220.00","220.00","81.56K","0.00%"
"04/16/2021","220.00","215.00","220.00","220.00","362.89K","2.33%"
"04/15/2021","215.00","215.00","215.00","215.00","110.52K","0.00%"
"04/14/2021","215.00","215.00","215.00","215.00","343.78K","0.00%"
"04/13/2021","215.00","215.00","215.00","215.00","1.92M","0.00%"
"04/12/2021","215.00","215.00","215.00","215.00","438.67K","0.00%"
"04/09/2021","215.00","215.00","215.00","215.00","88.49K","0.00%"
"04/08/2021","215.00","215.00","215.00","215.00","163.70K","0.00%"
"04/07/2021","215.00","215.00","215.00","215.00","301.32K","0.00%"
"04/06/2021","215.00","215.00","215.00","215.00","94.78K","0.00%"
"04/01/2021","215.00","215.00","215.00","215.00","126.46K","0.00%"
"03/31/2021","215.00","215.00","215.00","215.00","95.71K","0.00%"
"03/30/2021","215.00","224.00","215.00","215.00","464.26K","-4.02%"
"03/29/2021","224.00","225.00","224.00","224.00","4.58M","-0.44%"
"03/26/2021","225.00","225.00","225.00","225.00","190.68K","0.00%"
"03/25/2021","225.00","225.00","225.00","225.00","29.53K","0.00%"
"03/24/2021","225.00","220.00","225.80","224.00","2.01M","2.27%"
"03/23/2021","220.00","220.00","226.80","220.00","1.59M","0.00%"
"03/22/2021","220.00","220.00","220.00","220.00","1.32M","0.00%"
"03/19/2021","220.00","227.80","220.00","220.00","297.24K","-3.42%"
"03/18/2021","227.80","227.80","227.80","227.80","275.58K","0.00%"
"03/17/2021","227.80","227.80","227.80","227.80","562.15K","0.00%"
"03/16/2021","227.80","220.00","228.00","227.00","4.10M","3.55%"
"03/15/2021","220.00","220.00","220.00","220.00","116.27K","0.00%"
"03/12/2021","220.00","220.00","220.00","215.00","708.15K","0.00%"
"03/11/2021","220.00","228.00","220.00","220.00","2.50M","-3.51%"
"03/10/2021","228.00","220.00","228.00","228.00","2.18M","3.64%"
"03/09/2021","220.00","220.00","220.00","220.00","436.41K","0.00%"
"03/08/2021","220.00","220.00","220.00","220.00","43.01K","0.00%"
"03/05/2021","220.00","220.00","220.00","198.10","1.42M","0.00%"
"03/04/2021","220.00","220.00","220.00","220.00","1.18M","0.00%"
"03/03/2021","220.00","220.00","220.00","220.00","699.53K","0.00%"
"03/02/2021","220.00","220.00","220.00","220.00","304.39K","0.00%"
"03/01/2021","220.00","220.00","220.00","220.00","275.75K","0.00%"
"02/26/2021","220.00","220.00","220.00","220.00","174.98K","0.00%"
"02/25/2021","220.00","220.00","220.00","220.00","360.62K","0.00%"
"02/24/2021","220.00","220.00","220.00","220.00","63.81K","0.00%"
"02/23/2021","220.00","220.00","220.00","220.00","1.02M","0.00%"
"02/22/2021","220.00","220.00","220.00","220.00","911.57K","0.00%"
"02/19/2021","220.00","220.00","220.00","220.00","228.35K","0.00%"
"02/18/2021","220.00","220.00","220.00","220.00","338.67K","0.00%"
"02/17/2021","220.00","220.00","220.00","220.00","182.67K","0.00%"
"02/16/2021","220.00","220.00","220.00","220.00","105.78K","0.00%"
"02/15/2021","220.00","220.00","220.00","220.00","24.87K","0.00%"
"02/12/2021","220.00","228.00","220.00","211.00","547.20K","-3.51%"
"02/11/2021","228.00","213.00","228.00","213.00","944.43K","7.04%"
"02/10/2021","213.00","230.00","213.00","213.00","940.06K","-7.39%"
"02/09/2021","230.00","230.00","230.00","230.00","90.88K","0.00%"
"02/08/2021","230.00","230.00","230.00","230.00","178.71K","0.00%"
"02/05/2021","230.00","230.00","230.00","230.00","175.49K","0.00%"
"02/04/2021","230.00","236.00","230.00","230.00","864.50K","-2.54%"
"02/03/2021","236.00","236.00","236.00","236.00","916.51K","0.00%"
"02/02/2021","236.00","236.00","236.00","236.00","383.72K","0.00%"
"02/01/2021","236.00","236.00","236.00","236.00","805.57K","0.00%"
"01/29/2021","236.00","236.00","236.00","236.00","313.49K","0.00%"
"01/28/2021","236.00","236.00","236.00","236.00","155.61K","0.00%"
"01/27/2021","236.00","236.00","236.00","236.00","929.63K","0.00%"
"01/26/2021","236.00","236.00","236.00","235.00","2.10M","0.00%"
"01/25/2021","236.00","234.00","236.00","236.00","954.71K","0.85%"
"01/22/2021","234.00","234.00","234.00","234.00","186.72K","0.00%"
"01/21/2021","234.00","234.50","234.00","231.40","588.08K","-0.21%"
"01/20/2021","234.50","234.60","234.50","234.30","1.75M","-0.04%"
"01/19/2021","234.60","234.60","234.60","234.60","734.19K","0.00%"
"01/18/2021","234.60","237.00","234.60","227.60","1.17M","-1.01%"
"01/15/2021","237.00","237.00","237.00","237.00","1.33M","0.00%"
"01/14/2021","237.00","230.00","237.80","234.90","3.87M","3.04%"
"01/13/2021","230.00","230.00","230.00","230.00","1.31M","0.00%"
"01/12/2021","230.00","225.00","230.00","225.00","1.54M","2.22%"
"01/11/2021","225.00","225.00","225.00","225.00","481.89K","0.00%"
"01/08/2021","225.00","244.90","225.00","225.00","744.51K","-8.13%"
"01/07/2021","244.90","244.90","244.90","244.90","118.67K","0.00%"
"01/06/2021","244.90","244.90","244.90","244.90","567.17K","0.00%"
"01/05/2021","244.90","244.90","244.90","244.90","1.58M","0.00%"
"01/04/2021","244.90","244.90","244.90","244.90","321.85K","0.00%"
"12/31/2020","244.90","245.00","244.90","243.00","8.60M","-0.04%"
"12/30/2020","245.00","245.00","245.00","238.00","33.17M","0.00%"
"12/29/2020","245.00","245.00","245.00","245.00","4.14M","0.00%"
"12/24/2020","245.00","245.00","245.00","245.00","3.20M","0.00%"
"12/23/2020","245.00","245.00","245.00","245.00","4.89M","0.00%"
"12/22/2020","245.00","240.00","253.40","235.00","12.73M","6.34%"
"12/21/2020","230.40","230.40","230.40","230.40","5.50M","9.98%"
"12/18/2020","209.50","200.00","209.50","202.90","4.27M","4.75%"
"12/17/2020","200.00","195.00","200.00","198.80","6.77M","2.56%"
"12/16/2020","195.00","195.00","195.00","195.00","198.53K","0.00%"
"12/15/2020","195.00","188.00","195.00","190.90","2.82M","3.72%"
"12/14/2020","188.00","183.00","188.00","188.00","1.45M","2.73%"
"12/11/2020","183.00","199.00","183.00","183.00","1.33M","-8.04%"
"12/10/2020","199.00","199.00","199.00","199.00","484.37K","0.00%"
"12/09/2020","199.00","199.00","199.00","199.00","1.61M","0.00%"
"12/08/2020","199.00","199.00","199.00","199.00","117.84K","0.00%"
"12/07/2020","199.00","199.00","199.00","199.00","77.43K","0.00%"
"12/04/2020","199.00","205.00","199.00","190.00","4.62M","-2.93%"
"12/03/2020","205.00","205.00","205.00","205.00","729.71K","0.00%"
"12/02/2020","205.00","205.00","205.00","205.00","158.23K","0.00%"
"12/01/2020","205.00","205.00","205.00","205.00","329.29K","0.00%"
"11/30/2020","205.00","205.00","205.00","205.00","2.03M","0.00%"
"11/27/2020","205.00","205.00","205.00","205.00","283.55K","0.00%"
"11/26/2020","205.00","205.00","205.00","205.00","294.89K","0.00%"
"11/25/2020","205.00","199.80","205.00","195.00","10.68M","2.60%"
"11/24/2020","199.80","199.80","199.80","199.80","820.43K","0.00%"
"11/23/2020","199.80","193.20","199.80","199.80","3.71M","3.42%"
"11/20/2020","193.20","195.00","194.00","193.20","1.88M","-0.92%"
"11/19/2020","195.00","195.00","195.00","195.00","986.02K","0.00%"
"11/18/2020","195.00","187.10","195.00","195.00","1.49M","4.22%"
"11/17/2020","187.10","200.00","187.10","187.10","1.46M","-6.45%"
"11/16/2020","200.00","200.00","200.00","200.00","3.21M","0.00%"
"11/13/2020","200.00","200.00","200.00","190.00","8.57M","0.00%"
"11/12/2020","200.00","185.00","201.90","191.20","3.68M","8.11%"
"11/11/2020","185.00","185.00","185.00","185.00","5.98M","0.00%"
"11/10/2020","185.00","185.00","185.00","183.00","3.05M","0.00%"
"11/09/2020","185.00","174.50","185.00","176.00","2.76M","6.02%"
"11/06/2020","174.50","169.00","174.50","174.50","1.16M","3.25%"
"11/05/2020","169.00","169.00","169.00","169.00","1.36M","0.00%"
"11/04/2020","169.00","169.00","169.00","169.00","744.68K","0.00%"
"11/03/2020","169.00","160.00","169.00","168.00","927.87K","5.63%"
"11/02/2020","160.00","160.00","160.00","160.00","561.27K","0.00%"
"10/30/2020","160.00","155.30","160.00","158.00","2.67M","3.03%"
"10/28/2020","155.30","152.00","155.30","155.20","1.18M","2.17%"
"10/27/2020","152.00","152.00","152.00","152.00","240.42K","0.00%"
"10/26/2020","152.00","151.00","152.00","151.20","6.76M","0.66%"
"10/23/2020","151.00","150.00","151.00","150.00","1.84M","0.67%"
